140.2262068,65,130,130
140.2282672,65,130,130
140.2303178,65,130,130
140.2323973,65,130,130
140.2344809,65,130,130
140.2365556,65,130,130
140.2386229,65,135,135
140.2407057,65,135,135
140.2427711,65,135,135
140.2448409,65,135,135
140.2468586,65,135,135
140.248883,65,135,135
140.2509177,65,140,135
140.2529473,65,140,135
140.2550256,65,140,140
140.2571065,65,145,140
140.2591779,65,145,145
140.2612314,65,145,145
140.2632811,65,145,145
140.2653439,70,190,200
140.2673771,70,250,260
140.2694068,90,295,300
140.2714353,125,335,335
140.273459,185,360,370
140.2755075,230,390,395
140.2775321,210,415,405
140.2795377,150,425,420
140.2815604,95,435,440
140.2835898,60,465,465
140.2857645,45,485,490
140.2878551,65,505,510
140.2899346,90,525,525
140.2920072,95,535,535
140.2941396,90,545,545
140.2962043,110,550,555
140.2982628,130,565,565
140.3003426,155,570,545
140.3024161,185,575,575
140.3045006,200,580,570
140.3065751,200,580,580
140.3086498,195,580,580
140.3107202,190,585,585
140.3127708,200,585,585
140.3148487,200,585,590
140.3169332,205,590,590
140.3190048,205,590,590
140.3210883,200,595,595
140.323163,200,595,595
140.3253593,190,595,595
140.3282857,185,600,600
140.3304694,170,600,600
140.332561,165,600,600
140.3347275,160,600,600
140.3368051,150,605,605
140.3388846,140,605,605
140.3409731,130,605,605
140.3430407,125,605,605
140.3451703,120,605,605
140.3472159,115,605,605
140.3492894,100,605,605
140.3513689,90,605,605
140.3534477,85,605,605
140.3555472,75,605,605
140.3576219,60,605,605
140.3597143,55,605,605
140.3617768,45,605,605
140.3638995,30,605,605
140.3659461,20,605,605
140.3679817,15,605,605
140.3700173,15,600,600
140.3720727,15,600,600
140.3743913,15,600,600
140.376488,15,595,595
140.3785465,15,595,595
140.3806143,15,595,595
140.3826716,15,595,595
140.3848062,15,590,590
140.3868678,20,590,590
140.3889503,20,590,590
140.3910248,20,585,585
140.3930955,20,580,580
140.3952219,20,580,575
140.3972805,20,575,575
140.3993542,25,570,565
140.4014308,25,560,560
140.4035025,30,550,550
140.405582,45,540,535
140.4076555,55,525,525
140.4097412,60,510,505
140.4118085,60,495,490
140.4139383,60,480,480
140.4160278,65,470,465
140.4181013,65,450,445
140.4201691,65,435,430
140.4222348,65,425,420
140.424329,65,420,425
140.4264336,60,435,430
140.4284945,60,430,425
140.430553,55,425,425
140.4326203,50,430,425
140.434757,45,425,420
140.4368415,40,415,410
140.4389272,40,405,400
140.4410098,35,385,380
140.4430792,35,365,360
140.4452147,40,340,335
140.4472685,45,315,310
140.4493411,50,290,280
140.4514196,55,255,250
140.4534812,55,225,220
140.4555466,55,195,190
140.4576232,55,165,160
140.4596839,55,140,140
140.4617364,55,120,120
140.463835,60,105,105
140.4659157,60,95,100
140.467972,65,85,85
140.4700348,65,75,75
140.4721024,65,70,70
140.4742279,65,65,70
140.4763095,70,65,65
140.4783571,70,65,65
140.4803934,70,65,65
140.482445,70,65,65
140.4845247,75,65,65
140.4865844,70,65,65
140.4886448,70,65,65
140.4908705,70,65,65
140.4929512,70,60,65
140.4950047,70,60,65
140.4970102,70,60,60
140.4990349,70,60,60
140.5010593,75,60,60
140.503083,75,60,60
140.5052276,75,55,55
140.5072951,75,55,55
140.5093596,75,55,55
140.5114102,70,55,55
140.5134609,70,55,55
140.5155296,70,50,55
140.5176032,70,50,50
140.5196617,70,50,50
140.5217252,65,50,50
140.5238628,65,50,50
140.5259843,65,45,45
140.5280468,70,45,45
140.5301054,70,45,45
140.532176,70,45,45
140.5342705,70,45,45
140.5363972,70,45,45
140.5384758,70,45,45
140.5405543,70,45,45
140.5426309,70,45,45
140.5447576,70,45,45
140.5467939,75,45,45
140.5488477,75,40,40
140.5509133,75,40,40
140.5529709,75,40,40
140.5550535,75,40,40
140.557138,75,40,40
140.5591955,75,40,40
140.5612569,75,40,45
140.5633006,80,45,45
140.5653911,80,45,45
140.5674536,80,45,45
140.5695114,80,45,50
140.5715852,80,50,50
140.5746951,80,55,55
140.5767817,80,60,60
140.5788255,80,60,60
140.580863,80,60,60
140.5843933,80,65,65
140.5865159,80,65,65
140.5885813,80,65,65
140.5906582,80,65,65
140.5927186,80,65,65
140.5947943,80,65,65
140.5968578,80,65,60
140.5989094,80,60,60
140.6009901,80,60,60
140.6030495,80,60,60
140.6051672,80,60,60
140.6078646,80,60,60
140.609911,80,60,60
140.6119297,80,60,60
140.6141632,80,60,60
140.6162579,80,60,60
140.6183336,80,60,60
140.6204329,80,60,60
140.6225054,80,60,65
140.624651,80,65,65
140.6267827,80,65,65
140.6288602,85,65,65
140.6309218,85,65,65
140.6329844,85,65,65
140.6351261,85,70,70
140.6372197,90,70,70
140.6392751,90,70,70
140.6413417,90,70,70
140.6434133,90,70,70
140.645488,90,70,70
140.6475275,90,70,70
140.6495929,90,70,70
140.6516616,90,70,70
140.6537211,95,65,65
140.6558697,95,65,65
140.6579401,95,65,65
140.660013,95,65,60
140.6620734,95,60,65
140.6641819,90,65,60
140.6662545,90,60,60
140.6683183,90,60,60
140.6704056,90,60,60
140.6724651,90,60,60
140.6745329,90,55,55
140.6766114,90,55,55
140.6786649,90,55,55
140.6807096,85,50,50
140.6827772,85,50,50
140.6848707,85,50,50
140.6869395,85,45,45
140.6890049,85,45,45
140.6910636,85,40,40
140.6931331,85,35,40
140.6952507,85,35,35
140.6972892,85,35,35
140.6993659,85,35,30
140.7014334,85,30,30
140.7034991,85,30,30
140.7055717,85,30,30
140.7076342,85,30,30
140.7097006,85,25,25
140.7117631,85,30,25
140.7138698,85,25,25
140.7159445,85,25,25
140.7179978,85,25,25
140.7200596,85,25,25
140.7221119,85,25,25
140.7242286,85,25,25
140.7262993,85,25,20
140.728389,85,20,20
140.7304525,85,20,20
140.732511,85,20,20
140.7346375,80,20,20
140.7367082,80,20,20
140.7387648,80,20,20
140.7408302,80,20,20
140.7428958,80,20,20
140.7449524,80,20,20
140.7469609,80,20,20
140.7489667,80,20,20
140.7509873,80,20,20
140.7530038,80,20,15
140.7551584,80,15,15
140.7572381,80,15,15
140.7593086,80,10,10
140.7613649,80,10,10
140.7633967,80,10,10
140.7654703,75,10,10
140.7675319,75,5,5
140.7695875,75,5,5
140.771651,75,5,5
140.7737107,75,5,5
140.7758152,75,5,5
140.7778327,75,5,5
140.7798324,70,5,5
140.7818551,70,0,0
140.7840426,70,5,5
140.7860832,70,0,0
140.7881038,70,0,0
140.7901213,70,0,0
140.7921438,70,0,0
140.7942393,70,0,0
140.7962871,70,0,0
140.7983255,70,0,0
140.800396,65,0,0
140.8024497,65,0,0
140.8045073,65,0,0
140.806567,65,0,0
140.8086233,65,0,0
140.8106971,65,0,0
140.8127346,65,0,0
140.814806,65,0,0
140.8168747,65,0,0
140.8189313,65,0,0
140.820997,65,0,0
140.8230526,65,0,0
140.8251829,60,0,0
140.8272645,60,0,0
140.8302391,60,0,0
140.8323715,60,0,0
140.8344612,60,0,0
140.8365297,60,0,0
140.8385954,60,0,0
140.8406658,60,5,5
140.8427324,60,10,10
140.844799,60,15,20
140.8468127,60,25,25
140.8488193,60,30,35
140.8508568,60,35,40
140.8528774,60,40,40
140.8553419,60,45,45
140.8580143,60,50,50
140.8601129,65,60,60
140.8630083,60,65,65
140.8651297,60,70,70
140.8671594,60,75,75
140.8691919,60,75,80
140.8712265,60,80,85
140.8732684,60,90,90
140.8754177,60,90,90
140.8774371,60,100,100
140.8794389,60,105,105
140.8814406,60,110,110
140.8834691,60,115,120
140.8855076,60,120,125
140.8875461,60,130,130
140.8895819,60,130,130
140.8916304,60,135,135
140.893652,60,140,140
140.8960426,60,140,140
140.8981011,60,145,145
140.9001708,60,150,150
140.9022551,60,155,150
140.9043529,60,155,155
140.9064205,60,155,155
140.9084969,60,160,160
140.9105775,65,160,160
140.9126482,65,160,160
140.9147787,65,160,160
140.9168522,65,160,160
140.9189308,65,160,160
140.9210105,65,165,160
140.923074,65,190,195
140.9252098,85,240,245
140.9272823,105,275,275
140.9293957,160,305,310
140.9314752,250,330,335
140.9335446,255,355,350
140.9356906,210,370,370
140.9377658,145,380,380
140.9398496,90,385,385
140.9419382,65,395,390
140.9440937,55,400,405
140.9461622,65,420,420
140.9482279,75,440,445
140.9503145,80,475,480
140.9523909,110,515,525
140.9545026,140,540,540
140.9565802,170,550,550
140.9586458,190,555,555
140.9607244,195,560,560
140.9627779,185,565,550
140.9648526,185,565,535
140.9669211,180,595,570
140.9689925,180,575,575
140.9710913,185,580,580
140.9731948,180,585,585
140.9753342,175,585,585
140.9774129,170,590,590
140.9794745,165,595,595
140.9815371,155,595,595
140.9836066,150,595,595
140.9857631,140,600,600
140.9878337,135,600,600
140.9899054,130,600,600
140.9919908,125,600,600
140.9941263,120,605,605
140.9961641,110,605,605
140.9981847,105,605,605
141.0002244,100,605,605
141.0022659,90,605,605
141.0043414,80,605,610
141.0064211,75,610,610
141.0084844,70,610,610
141.0105569,65,610,610
141.0126107,55,610,610
141.0147672,50,610,610
141.016835,35,610,610
141.0189002,25,605,605
141.0209727,15,605,605
141.0230484,10,605,605
141.0251791,10,605,605
141.0272517,10,605,605
141.0293784,10,605,600
141.0314579,15,600,600
141.0335274,15,600,600
141.0356619,15,600,600
141.0377517,15,600,600
141.0404859,20,595,595
141.0425775,20,595,595
141.0447211,20,595,590
141.0467656,20,590,590
141.0488203,20,590,590
141.0508897,25,585,585
141.0529513,30,580,580
141.055032,30,580,575
141.0571027,45,575,570
141.0591762,55,565,565
141.0612526,60,560,555
141.0633013,65,550,545
141.0653799,65,540,535
141.0674534,70,530,520
141.0695219,70,515,515
141.0724375,70,500,500
141.0747018,70,485,480
141.0767937,70,470,465
141.0788541,70,460,460
141.0809186,70,455,455
141.0829921,65,455,440
141.0851297,65,445,440
141.0871854,60,435,435
141.0892529,55,430,430
141.0916235,50,425,420
141.0937102,40,410,405
141.0958598,40,395,390
141.0979221,35,380,375
141.0999856,30,355,350
141.1020603,25,335,325
141.1042037,25,305,300
141.1062837,20,275,265
141.10835,30,240,230
141.1104386,35,210,200
141.1124892,40,180,170
141.1146059,40,150,145
141.1166973,40,125,120
141.1187758,40,105,105
141.1208446,45,95,95
141.1229162,50,85,85
141.1250167,50,75,75
141.1270783,50,70,70
141.1291378,55,65,70
141.1312122,60,65,65
141.1332939,65,65,65
141.1353896,65,65,65
141.1374452,65,65,65
141.1395257,65,65,70
141.1415973,65,65,70
141.143666,65,65,65
141.1458085,70,65,65
141.1478651,70,60,65
141.1499367,70,60,60
141.1519992,70,60,60
141.1541288,70,60,55
141.1562064,70,55,55
141.1582739,70,55,55
141.1603396,75,55,55
141.1623921,75,55,55
141.1644578,75,50,50
141.1665392,75,50,50
141.1685989,70,50,50
141.1706674,70,50,50
141.1727271,70,50,50
141.1748097,70,45,50
141.1768801,70,45,45
141.1789308,70,45,45
141.1809893,70,45,45
141.1830509,70,40,40
141.1851826,70,40,40
141.1872499,70,40,40
141.1893137,70,40,40
141.1913872,70,40,40
141.1934497,70,35,35
141.1955233,70,35,35
141.197572,70,35,35
141.1996334,70,35,35
141.2017043,70,35,40
141.2038317,70,35,40
141.2059102,75,40,40
141.2079749,75,45,45
141.2100403,75,45,45
141.2120891,75,45,45
141.2142065,75,45,50
141.2162762,75,50,50
141.2183468,75,50,50
141.2204173,75,50,50
141.2224841,75,50,50
141.2246156,75,50,50
141.226691,75,50,50
141.2287476,75,50,55
141.2308493,75,50,55
141.2329257,75,55,55
141.2350192,75,55,55
141.2370839,75,55,55
141.2391555,75,55,55
141.2412221,75,55,55
141.2432897,75,55,55
141.2453423,75,55,55
141.2473469,70,55,55
141.2493687,70,55,55
141.2514062,70,55,55
141.2534299,70,55,55
141.2555194,70,55,55
141.2575898,70,55,55
141.2596645,70,55,55
141.2617271,70,55,55
141.2638395,70,50,50
141.2659042,70,50,50
141.2679708,70,50,50
141.2700384,70,50,50
141.2721069,70,50,50
141.2742386,70,50,50
141.27631,70,50,50
141.2783606,75,50,50
141.2804122,75,50,50
141.2824707,75,50,50
141.2845933,75,55,55
141.2866199,75,55,55
141.2886364,75,55,55
141.2906663,75,55,55
141.2926927,75,55,55
141.2948394,80,55,55
141.296839,75,55,55
141.2988496,80,55,55
141.3008692,80,60,60
141.3028886,80,60,60
141.3049724,80,60,60
141.3070388,80,60,60
141.3091135,80,60,60
141.311182,80,60,60
141.3132286,85,60,60
141.3152952,85,60,60
141.3173518,85,60,60
141.3194184,85,60,60
141.3223908,85,60,60
141.3245323,85,60,60
141.3265679,85,55,55
141.3285885,85,55,55
141.330615,85,55,55
141.3326588,85,55,55
141.3349962,80,55,55
141.3370726,80,50,50
141.3391435,80,50,50
141.3412178,80,50,50
141.3432934,80,50,50
141.3453732,80,50,50
141.3474255,80,45,45
141.3494914,80,45,45
141.3515718,80,45,45
141.3536463,80,45,45
141.355804,80,45,40
141.3578687,80,40,40
141.3599381,80,40,40
141.3619897,80,40,40
141.3640873,80,40,40
141.3661718,80,40,35
141.3682375,80,35,35
141.3703082,80,35,35
141.3723745,80,35,30
141.3744652,80,30,30
141.3765419,80,30,30
141.3785932,80,30,30
141.3806422,80,25,25
141.3827155,80,25,25
141.384793,80,25,25
141.3868546,75,25,25
141.3889141,75,20,20
141.3909879,75,20,20
141.3930593,75,20,20
141.3951838,75,20,20
141.3972237,75,20,20
141.3992772,75,15,15
141.4013348,75,15,15
141.4034433,70,15,15
141.4055078,70,15,15
141.4075296,70,10,10
141.4095533,70,10,10
141.4115627,70,10,10
141.4135623,70,10,10
141.4159157,70,5,5
141.4179914,70,5,5
141.420069,65,5,5
141.4221277,65,5,5
141.4242611,65,5,5
141.4263227,65,5,5
141.4283795,65,5,0
141.4304311,65,5,5
141.4325395,65,5,0
141.4346728,65,0,0
141.4367397,65,0,0
141.4388072,65,0,0
141.4408779,65,0,0
141.4429364,65,0,0
141.44502,65,0,0
141.4470606,65,0,0
141.4491041,65,0,0
141.4511626,65,0,0
141.4532154,65,0,0
141.4553349,65,0,0
141.4573934,65,0,0
141.459455,65,0,0
141.4615455,65,0,0
141.4635901,65,0,0
141.4657099,65,0,0
141.4677703,65,0,0
141.4698389,65,0,0
141.4725683,65,0,0
141.4747369,65,0,0
141.4768116,60,0,0
141.4788642,60,0,0
141.4809167,60,0,0
141.4829984,60,0,0
141.4851398,60,0,0
141.4872055,60,0,0
141.489269,60,0,0
141.4913394,55,0,0
141.4933941,55,0,0
141.4954388,55,0,0
141.4974303,55,5,5
141.4994349,55,15,15
141.5014505,55,20,20
141.5034881,55,25,30
141.5055656,55,35,35
141.5076325,55,40,40
141.5096958,55,45,45
141.5117605,55,50,50
141.5138729,55,55,55
141.5159328,55,60,60
141.5180032,55,65,65
141.5200639,55,70,70
141.5221164,55,80,80
141.524236,55,80,85
141.5263045,55,90,90
141.528352,55,95,95
141.5304067,55,100,100
141.5325034,55,105,105
141.5346479,55,110,110
141.5367205,55,115,115
141.53879,55,120,120
141.5408614,55,125,125
141.5429213,55,130,130
141.5450118,55,140,140
141.5470612,55,145,145
141.549114,55,150,150
141.5511854,55,155,155
141.553237,55,160,160
141.5553286,55,160,160
141.5573933,55,165,165
141.5594599,55,165,165
141.5615225,60,170,170
141.5635719,55,170,170
141.5656908,60,170,170
141.567759,60,170,170
141.5698328,60,175,170
141.5718975,60,175,170
141.574043,60,175,170
141.5769992,60,175,170
141.5791278,60,170,170
141.5811343,60,180,185
141.5831733,65,215,220
141.5853856,80,260,265
141.5874701,100,295,300
141.589561,155,325,335
141.5916452,235,355,360
141.593714,260,385,390
141.5958683,205,410,410
141.597923,130,420,425
141.5999856,80,440,445
141.6020663,55,470,475
141.6042018,50,490,495
141.6062753,60,510,515
141.6083422,65,530,530
141.6104064,75,545,545
141.6124563,100,555,555
141.6145058,130,560,560
141.6165831,165,570,565
141.6186569,175,575,575
141.6207404,175,575,580
141.6228139,165,580,580
141.6249146,150,585,585
141.6269872,150,590,585
141.6290488,150,595,580
141.6311073,155,590,590
141.6332169,150,595,590
141.6353223,145,595,595
141.6374049,135,595,595
141.6394897,130,595,595
141.641561,120,600,600
141.643631,115,600,600
141.6457675,110,600,600
141.6478229,110,600,600
141.6498876,105,605,605
141.6519532,100,605,605
141.6540966,100,605,605
141.6561823,90,605,605
141.6582599,80,605,605
141.6603315,80,605,605
141.6623912,75,610,610
141.6644607,70,610,610
141.6665201,65,610,610
141.6685879,60,605,605
141.6706724,50,605,605
141.672745,45,605,605
141.6748476,35,600,600
141.6769149,25,600,600
141.6789677,20,600,600
141.6810033,15,600,600
141.6830719,15,595,595
141.6852274,15,595,595
141.6872861,10,595,595
141.6893525,10,590,590
141.6917193,15,590,590
141.6938977,15,590,590
141.6959782,15,585,585
141.6980238,15,580,580
141.7001014,20,580,575
141.7021818,20,575,575
141.7042756,20,570,570
141.7063501,20,565,565
141.7084179,25,560,555
141.7104914,30,550,550
141.7125478,30,545,540
141.7146645,40,535,535
141.7167511,55,530,525
141.7188318,60,520,515
141.7209122,60,510,505
141.7229838,60,500,495
141.7251303,65,490,485
141.7272117,65,480,475
141.7292817,65,470,460
141.7313352,65,455,445
141.7334368,65,435,425
141.7355592,70,420,410
141.7376647,70,405,400
141.7397494,70,395,390
141.741828,70,385,380
141.7439864,65,385,380
141.7460191,65,395,400
141.7480257,60,415,415
141.7500494,60,420,420
141.7520809,55,415,415
141.7541955,50,405,405
141.7562802,45,400,390
141.7583597,40,385,375
141.7604363,40,360,355
141.7624948,35,335,330
141.7646165,30,305,300
141.7666781,35,275,270
141.7687466,40,240,235
141.770828,50,205,195
141.7729018,50,170,155
141.7749903,45,135,130
141.777061,40,115,110
141.7791164,35,100,95
141.781162,35,90,90
141.7832186,35,80,75
141.7853692,40,70,70
141.7874396,40,65,65
141.7895174,50,60,60
141.7915847,55,60,55
141.7936504,60,55,55
141.7957501,60,55,60
141.7977448,60,60,60
141.7997742,60,60,65
141.801806,60,60,65
141.8039923,65,65,65
141.8060338,65,65,65
141.8080587,65,65,65
141.810081,65,60,60
141.8120947,70,60,60
141.8141882,70,60,60
141.8171299,70,55,60
141.8192832,70,55,55
141.8213539,70,55,55
141.8234184,70,50,50
141.8255091,70,50,50
141.8275607,70,50,50
141.8296182,70,45,45
141.8316557,75,45,45
141.8337402,75,40,40
141.8359461,75,35,40
141.8380265,75,35,35
141.8400881,70,35,35
141.8421638,70,30,30
141.8443024,70,30,30
141.846354,70,25,30
141.8484056,70,25,25
141.850472,70,0,20
141.8525398,70,20,25
141.8546762,70,0,45
141.8567338,70,20,20
141.8587873,70,20,20
141.8608668,70,15,20
141.8629284,70,15,15
141.864994,70,15,15
141.8670456,75,15,15
141.8691113,75,20,20
141.8711751,75,20,20
141.8732355,75,20,20
141.875314,75,20,20
141.8773985,75,25,25
141.8794482,75,25,25
141.8814888,75,25,30
141.8835533,75,30,30
141.8857079,75,35,35
141.8877854,75,35,35
141.8898461,75,40,40
141.8919187,75,40,40
141.8940704,75,40,40
141.8961277,75,40,40
141.8981934,75,40,40
141.9002578,75,35,35
141.9023166,75,35,35
141.9050372,75,35,35
141.9071066,75,35,35
141.9091702,70,35,35
141.9112496,70,35,35
141.9132993,70,35,35
141.9153738,70,35,35
141.9174476,70,35,30
141.919517,70,30,30
141.9215846,70,30,30
141.9236531,75,30,30
141.9258158,70,30,30
141.9278753,70,30,30
141.929949,70,30,30
141.9319994,70,30,30
141.9341321,70,30,30
141.9362366,70,30,30
141.9383001,70,30,30
141.940378,70,30,30
141.9424543,70,30,30
141.9445331,70,30,30
141.9465895,75,30,30
141.948631,75,35,30
141.9506958,75,35,35
141.9527593,75,35,35
141.9548519,75,35,35
141.9569144,75,40,40
141.9589951,75,40,40
141.9610636,75,45,45
141.9631143,75,45,45
141.9652338,75,45,50
141.9673026,75,50,50
141.969372,80,55,55
141.9714518,80,55,55
141.9735112,80,55,55
141.9755847,80,60,60
141.9776533,80,60,60
141.9797018,80,60,60
141.9817495,80,60,60
141.9838889,80,60,60
141.9859645,80,60,60
141.9880292,80,60,60
141.9900787,80,60,60
141.9921455,80,60,60
141.994272,80,60,60
141.9962885,80,60,55
141.9982851,80,55,55
142.0003188,80,55,55
142.0023515,80,55,55
142.0044079,80,50,50
142.0064714,80,50,50
142.0085382,80,50,50
142.0106008,80,45,45
142.0126603,80,45,45
142.0147738,80,45,45
142.0168285,80,45,45
142.0188901,80,40,40
142.0209558,80,40,40
142.0230081,80,40,40
142.0251508,80,40,40
142.0272202,80,35,35
142.0292709,80,35,35
142.0313115,80,35,35
142.0333602,80,35,35
142.0354626,80,35,30
142.0375452,80,30,30
142.0396106,80,30,30
142.0416784,80,30,30
142.0437419,80,30,30
142.0458944,80,30,30
142.047945,75,30,25
142.0499976,75,25,25
142.0520701,75,25,25
142.054204,75,25,25
142.0562744,75,25,25
142.0583329,75,25,25
142.0603914,75,25,25
142.0624471,75,20,20
142.0644948,75,20,20
142.0665493,75,20,20
142.0686119,75,20,20
142.0715313,75,20,20
142.0737159,75,20,20
142.0758836,75,20,20
142.0779479,75,20,20
142.0799978,75,20,20
142.082051,75,20,15
142.0841887,75,15,15
142.0862634,75,15,15
142.088325,75,15,15
142.0904016,75,15,15
142.0924711,75,15,15
142.0945976,75,15,15
142.0966582,75,10,10
142.0987077,75,10,10
142.1007745,75,10,10
142.1028459,75,10,10
142.1051545,75,10,10
142.1072192,75,5,5
142.1092808,75,5,5
142.1113403,75,5,5
142.1133831,75,5,5
142.1154513,75,5,5
142.1175129,75,5,5
142.1195614,75,5,5
142.1216223,75,5,0
142.1236787,75,0,0
142.1258216,75,0,0
142.1278889,70,0,0
142.1299384,70,0,0
142.1319931,70,0,0
142.1341276,70,0,0
142.1362343,70,0,0
142.1383219,70,0,0
142.1403873,70,0,0
142.1424589,70,0,0
142.1445286,70,0,0
142.1465802,70,0,0
142.1486108,70,0,0
142.1506772,65,0,0
142.1527441,65,0,0
142.1548216,65,0,0
142.1568792,65,0,0
142.1589427,65,0,0
142.1609983,60,0,0
142.1630449,60,0,0
142.1651564,60,0,0
142.167222,60,0,0
142.1693137,60,0,0
142.1713793,60,0,0
142.1734388,60,0,0
142.1755223,60,0,0
142.1775811,60,5,5
142.1796455,60,15,15
142.181699,60,20,20
142.1838229,65,25,30
142.1859145,65,35,35
142.1879859,65,40,40
142.1900425,65,45,45
142.192116,65,50,50
142.1942446,65,55,55
142.1962893,65,60,65
142.1983278,65,70,70
142.2003794,65,75,75
142.2024472,65,80,80
142.2045236,65,85,80
142.2065892,65,85,85
142.208657,65,90,90
142.2107074,65,95,95
142.212774,60,95,95
142.2148466,65,100,100
142.2169142,60,105,105
142.2189837,60,110,110
142.2210553,60,115,115
142.223135,60,115,115
142.2252755,60,120,120
142.2273281,60,125,125
142.2293746,60,130,130
142.2314253,60,135,135
142.233489,60,140,140
142.2355554,60,140,140
142.237663,60,145,145
142.2397377,60,145,145
142.2418091,60,150,145
142.2439446,60,150,145
142.2459834,60,145,145
142.2479849,60,145,145
142.2500045,60,145,145
142.2520282,65,140,140
142.2541559,65,170,175
142.2562363,85,200,205
142.2583041,100,240,245
142.2603674,160,275,285
142.2624271,285,315,315
142.2645009,345,345,345
142.2665861,305,365,365
142.268656,240,375,365
142.2707233,170,365,365
142.2727871,105,365,365
142.2748737,80,375,375
142.2769351,90,385,385
142.2790267,110,405,405
142.2810855,125,425,430
142.283143,150,460,470
142.2852716,185,510,520
142.2873142,220,535,535
142.2893398,245,545,545
142.2913592,260,555,555
142.2937019,260,560,565
142.2959635,245,565,555
142.2980139,240,570,565
142.3000786,230,575,575
142.3021472,225,575,580
142.3042827,220,580,580
142.3063273,215,585,585
142.308368,205,590,590
142.3104043,200,590,595
142.3124292,195,595,595
142.3144538,195,600,600
142.3164845,190,600,600
142.318512,180,605,605
142.3214555,175,605,605
142.3235629,155,610,610
142.3257496,145,610,610
142.3278332,135,610,610
142.3298995,130,610,610
142.3319583,120,615,615
142.334096,115,615,615
142.3368042,105,615,615
142.3389499,95,615,615
142.3410385,90,615,615
142.3431308,80,615,615
142.3452737,80,615,615
142.3473501,70,615,615
142.3494198,60,615,615
142.3514934,50,615,615
142.353574,40,615,615
142.3557265,25,615,615
142.3577871,15,615,615
142.3598657,10,615,615
142.3619323,10,615,615
142.3640618,5,610,615
142.3661363,0,610,610
142.3682101,0,610,610
142.3702826,0,610,610
142.372365,0,610,610
142.3744676,0,610,610
142.3765473,5,605,605
142.3786209,5,605,605
142.3806725,5,600,600
142.3827541,10,600,600
142.3848507,15,595,595
142.3869193,15,595,590
142.3890007,20,585,585
142.3910775,25,585,585
142.393172,30,580,580
142.3953044,35,575,575
142.3973544,50,570,565
142.3994129,55,555,550
142.4014812,55,540,535
142.403558,60,525,515
142.4056945,65,505,495
142.4077692,65,490,485
142.4098449,65,480,475
142.4119201,65,465,455
142.4140477,65,450,440
142.4161243,65,425,420
142.4182081,65,415,410
142.4202847,65,420,420
142.4223533,65,430,425
142.4244525,60,430,430
142.4265335,60,430,425
142.4286029,55,425,420
142.4306686,50,415,415
142.432724,45,405,405
142.4348316,40,395,390
142.4369032,35,380,375
142.4390249,30,360,355
142.4411144,30,335,330
142.443188,30,310,305
142.4453115,35,280,275
142.44733,45,250,240
142.4493458,50,215,205
142.4513786,50,180,170
142.4534061,50,145,140
142.4555886,50,125,120
