s, V0, V1, V2
0.01147770881652832,205.00,195.00,145.00
0.021131277084350586,195.00,200.00,150.00
0.02955031394958496,185.00,200.00,150.00
0.040384531021118164,185.00,200.00,150.00
0.05267071723937988,170.00,200.00,155.00
0.06001687049865723,160.00,205.00,155.00
0.07037496566772461,160.00,200.00,155.00
0.08282732963562012,150.00,205.00,155.00
0.09151339530944824,145.00,205.00,155.00
0.10163307189941406,145.00,200.00,155.00
0.11346101760864258,145.00,205.00,155.00
0.12524890899658203,145.00,205.00,155.00
0.13494157791137695,150.00,205.00,155.00
0.1448202133178711,150.00,205.00,155.00
0.15572762489318848,150.00,205.00,160.00
0.16570448875427246,150.00,205.00,160.00
0.17464351654052734,140.00,205.00,160.00
0.18516278266906738,135.00,205.00,160.00
0.19734764099121094,130.00,205.00,160.00
0.2053065299987793,125.00,205.00,160.00
0.21552729606628418,120.00,205.00,160.00
0.22538089752197266,115.00,210.00,160.00
0.2336418628692627,110.00,205.00,160.00
0.2441408634185791,110.00,205.00,160.00
0.2545299530029297,105.00,205.00,160.00
0.2665729522705078,105.00,205.00,160.00
0.27628278732299805,105.00,205.00,160.00
0.2853379249572754,105.00,205.00,160.00
0.2952876091003418,110.00,205.00,165.00
0.3076026439666748,125.00,210.00,165.00
0.3160429000854492,140.00,210.00,165.00
0.32571935653686523,150.00,210.00,165.00
0.33774518966674805,170.00,215.00,170.00
0.34619808197021484,185.00,215.00,170.00
0.3563101291656494,190.00,215.00,170.00
0.36783361434936523,190.00,215.00,165.00
0.378096342086792,180.00,215.00,160.00
0.38901376724243164,165.00,215.00,160.00
0.3995018005371094,155.00,215.00,160.00
0.4110746383666992,140.00,215.00,155.00
0.4178314208984375,125.00,215.00,155.00
0.42836761474609375,115.00,215.00,155.00
0.4410548210144043,100.00,210.00,150.00
0.4503331184387207, 90.00,210.00,150.00
0.4602489471435547, 85.00,210.00,150.00
0.4715573787689209, 80.00,210.00,145.00
0.48148322105407715, 70.00,210.00,150.00
0.49266862869262695, 70.00,210.00,150.00
0.5007903575897217, 60.00,210.00,145.00
0.5115914344787598, 60.00,210.00,150.00
0.5227861404418945, 50.00,210.00,150.00
0.531134843826294, 45.00,205.00,150.00
0.542243480682373, 40.00,205.00,150.00
0.5531215667724609, 35.00,205.00,150.00
0.562737226486206, 30.00,205.00,150.00
0.5731980800628662, 25.00,200.00,155.00
0.5851609706878662, 20.00,200.00,150.00
0.5948495864868164, 15.00,200.00,150.00
0.6046652793884277, 10.00,200.00,150.00
0.6169233322143555,  5.00,195.00,155.00
0.6251912117004395,  5.00,195.00,155.00
0.6351430416107178,  5.00,195.00,155.00
0.6481482982635498,  5.00,195.00,155.00
0.65850830078125,  5.00,190.00,150.00
0.6690473556518555,  5.00,190.00,150.00
0.6796295642852783, 10.00,190.00,150.00
0.6896803379058838, 20.00,190.00,150.00
0.6990649700164795, 30.00,190.00,150.00
0.7089664936065674, 35.00,190.00,150.00
0.7200636863708496, 40.00,195.00,150.00
0.7315065860748291, 50.00,190.00,150.00
0.7422788143157959, 65.00,185.00,150.00
0.7507598400115967, 85.00,185.00,150.00
0.7608754634857178, 95.00,185.00,145.00
0.7717528343200684,120.00,180.00,145.00
0.7834975719451904,140.00,175.00,140.00
0.7920784950256348,155.00,170.00,140.00
0.8008236885070801,175.00,165.00,135.00
0.8129653930664062,195.00,165.00,130.00
0.8215534687042236,230.00,155.00,120.00
0.8332362174987793,245.00,150.00,115.00
0.8438282012939453,280.00,140.00, 90.00
0.8553481101989746,300.00,130.00, 60.00
0.8632125854492188,310.00,110.00, 40.00
0.8732173442840576,320.00, 95.00, 30.00
0.8852803707122803,340.00, 70.00,  0.00
0.8937032222747803,345.00, 55.00,  0.00
0.902719259262085,350.00, 50.00,  0.00
0.9145059585571289,360.00, 40.00,  0.00
0.9259047508239746,355.00, 35.00,  0.00
0.9357364177703857,350.00, 30.00,  0.00
0.9455711841583252,345.00, 30.00,  0.00
0.9573290348052979,335.00, 30.00,  0.00
0.9656918048858643,330.00, 35.00,  0.00
0.9759066104888916,320.00, 40.00,  0.00
0.9873311519622803,285.00, 45.00,  0.00
0.9969296455383301,230.00, 55.00,  0.00
1.0076320171356201,190.00, 55.00,  0.00
1.0185511112213135, 95.00, 55.00,  0.00
1.0288362503051758, 60.00, 50.00,  0.00
1.0380423069000244, 50.00, 45.00,  0.00
1.0492048263549805, 40.00, 40.00,  0.00
1.058725357055664, 35.00, 40.00,  0.00
1.069730520248413, 30.00, 35.00,  0.00
1.0805950164794922, 35.00, 35.00,  0.00
1.092045545578003, 35.00, 35.00,  0.00
