s, V0, V1, V2
0.0031478404998779297, 65.00,  0.00,  0.00
0.005216836929321289, 65.00,  0.00,  0.00
0.0074346065521240234, 65.00,  0.00,  0.00
0.009775638580322266, 65.00,  0.00,  0.00
0.01676034927368164, 65.00,  0.00,  0.00
0.01876211166381836, 60.00,  0.00,  0.00
0.020837068557739258, 60.00,  0.00,  0.00
0.02287602424621582, 60.00,  0.00,  0.00
0.024908065795898438, 60.00,  0.00,  0.00
0.026950836181640625, 60.00,  0.00,  0.00
0.02899003028869629, 60.00,  0.00,  0.00
0.031105756759643555, 60.00,  0.00,  0.00
0.033147573471069336, 60.00,  0.00,  0.00
0.035196542739868164, 60.00,  0.00,  0.00
0.037288665771484375, 60.00,  0.00,  0.00
0.039420366287231445, 60.00,  0.00,  0.00
0.041473388671875, 60.00,  0.00,  0.00
0.043511152267456055, 60.00,  0.00,  0.00
0.045557260513305664, 60.00,  0.00,  0.00
0.04759836196899414, 60.00,  0.00,  0.00
0.04964923858642578, 65.00,  0.00,  0.00
0.051709890365600586, 65.00,  0.00,  0.00
0.05375313758850098, 65.00,  0.00,  0.00
0.055780887603759766, 65.00,  0.00,  0.00
0.057805776596069336, 65.00,  0.00,  0.00
0.05987262725830078, 65.00,  0.00,  0.00
0.06189870834350586, 65.00,  0.00,  0.00
0.06391477584838867, 65.00,  0.00,  0.00
0.06593561172485352, 65.00,  0.00,  0.00
0.06831836700439453, 65.00,  0.00,  0.00
0.07038640975952148, 65.00,  0.00,  0.00
0.07242035865783691, 65.00,  0.00,  0.00
0.07445740699768066, 65.00,  0.00,  0.00
0.07650017738342285, 65.00,  0.00,  0.00
0.07854413986206055, 65.00,  0.00,  0.00
0.08065414428710938, 65.00,  0.00,  0.00
0.08269190788269043, 65.00,  0.00,  0.00
0.08472776412963867, 65.00,  0.00,  0.00
0.08677268028259277, 65.00,  0.00,  0.00
0.08880972862243652, 65.00,  0.00,  0.00
0.09085559844970703, 65.00,  0.00,  0.00
0.09288334846496582, 65.00,  0.00,  0.00
0.09491729736328125, 65.00,  0.00,  0.00
0.09695053100585938, 65.00,  0.00,  0.00
0.09897732734680176, 65.00,  0.00,  0.00
0.10105323791503906, 70.00,  0.00,  0.00
0.10305404663085938, 70.00,  0.00,  0.00
0.10505104064941406, 70.00,  0.00,  0.00
0.10704398155212402, 70.00,  0.00,  0.00
0.10902976989746094, 70.00,  0.00,  0.00
0.11119580268859863, 70.00,  0.00,  0.00
0.11319684982299805, 70.00,  0.00,  0.00
0.11519551277160645, 70.00,  0.00,  0.00
0.11719059944152832, 70.00,  0.00,  0.00
0.11929535865783691, 70.00,  0.00,  0.00
0.12134861946105957, 75.00,  0.00,  0.00
0.12338733673095703, 75.00,  0.00,  0.00
0.12543129920959473, 75.00,  0.00,  0.00
0.12747716903686523, 75.00,  0.00,  0.00
0.12959814071655273, 75.00,  5.00, 10.00
0.13164520263671875, 75.00, 20.00, 20.00
0.13368487358093262, 75.00, 20.00, 20.00
0.1357278823852539, 75.00, 25.00, 25.00
0.1378018856048584, 80.00, 25.00, 25.00
0.1398906707763672, 80.00, 30.00, 25.00
0.14188361167907715, 80.00, 30.00, 30.00
0.1438896656036377, 80.00, 30.00, 30.00
0.14589357376098633, 80.00, 30.00, 30.00
0.14790129661560059, 85.00, 30.00, 30.00
0.15025949478149414, 85.00, 40.00, 30.00
0.15232324600219727, 85.00, 35.00, 35.00
0.1543734073638916, 90.00, 35.00, 35.00
0.156419038772583, 90.00, 40.00, 35.00
0.15845227241516113, 90.00, 40.00, 35.00
0.16062688827514648, 90.00, 40.00, 40.00
0.16267704963684082, 95.00, 40.00, 40.00
0.16472196578979492, 95.00, 45.00, 45.00
0.16676783561706543, 95.00, 45.00, 45.00
0.16881656646728516, 95.00, 50.00, 45.00
0.17088556289672852, 95.00, 50.00, 45.00
0.1729264259338379, 95.00, 50.00, 50.00
0.1749706268310547, 95.00, 50.00, 50.00
0.17701458930969238,100.00, 50.00, 45.00
0.17905521392822266,105.00, 55.00, 50.00
0.18118023872375488,215.00, 45.00, 40.00
0.18323016166687012,310.00, 35.00, 35.00
0.18527817726135254,420.00, 65.00, 80.00
0.18733596801757812,475.00,130.00,125.00
0.1894688606262207,505.00,145.00,125.00
0.191558837890625,530.00,160.00,130.00
0.1936028003692627,545.00,150.00,150.00
0.1956467628479004,550.00,210.00,180.00
0.19768476486206055,550.00,220.00,205.00
0.19974231719970703,545.00,220.00,210.00
0.2017984390258789,540.00,250.00,220.00
0.20384955406188965,530.00,445.00,230.00
0.20589733123779297,520.00,250.00,235.00
0.20794939994812012,515.00,400.00,230.00
0.21007418632507324,515.00,260.00,250.00
0.2121288776397705,525.00,280.00,295.00
0.21419095993041992,530.00,365.00,350.00
0.21628904342651367,530.00,425.00,420.00
0.2183387279510498,515.00,460.00,465.00
0.2203998565673828,505.00,485.00,490.00
0.22243571281433105,500.00,510.00,505.00
0.22463345527648926,495.00,515.00,515.00
0.22671151161193848,495.00,520.00,520.00
0.2287604808807373,495.00,530.00,525.00
0.23082923889160156,495.00,535.00,530.00
0.23287725448608398,495.00,535.00,535.00
0.23492741584777832,495.00,540.00,540.00
0.2369980812072754,490.00,540.00,540.00
0.23907232284545898,490.00,545.00,545.00
0.24122214317321777,485.00,550.00,550.00
0.2432858943939209,480.00,550.00,550.00
0.24534201622009277,470.00,555.00,555.00
0.2473926544189453,460.00,560.00,560.00
0.2494978904724121,450.00,560.00,560.00
0.25154972076416016,435.00,560.00,560.00
0.2545657157897949,420.00,565.00,565.00
0.2566874027252197,375.00,570.00,570.00
0.25873422622680664,325.00,570.00,570.00
0.2608044147491455,295.00,575.00,575.00
0.2628450393676758,260.00,575.00,575.00
0.2648801803588867,230.00,580.00,580.00
0.2669219970703125,200.00,580.00,580.00
0.2694871425628662,185.00,580.00,580.00
0.2715630531311035,165.00,580.00,580.00
0.2736198902130127,145.00,580.00,580.00
0.2756767272949219,120.00,580.00,580.00
0.277728796005249,105.00,580.00,580.00
0.2798035144805908, 95.00,580.00,580.00
0.2818605899810791, 85.00,580.00,580.00
0.28391146659851074, 70.00,580.00,580.00
0.2859792709350586, 60.00,580.00,580.00
0.2880411148071289, 50.00,580.00,580.00
0.2901620864868164, 40.00,580.00,575.00
0.2922201156616211, 25.00,580.00,575.00
0.29427409172058105, 20.00,575.00,575.00
0.2963268756866455, 15.00,575.00,575.00
0.29837799072265625,  0.00,575.00,575.00
0.30049800872802734,  0.00,575.00,575.00
0.3025538921356201,  0.00,575.00,575.00
0.3046114444732666,  0.00,575.00,570.00
0.306626558303833,  0.00,570.00,570.00
0.30861639976501465,  0.00,570.00,570.00
0.31078028678894043,  0.00,565.00,565.00
0.3128342628479004,  0.00,560.00,560.00
0.3149263858795166,  0.00,560.00,555.00
0.3169853687286377,  0.00,555.00,550.00
0.319033145904541,  0.00,545.00,545.00
0.32117128372192383,  0.00,540.00,535.00
0.3232250213623047,  0.00,535.00,530.00
0.3252837657928467,  0.00,525.00,520.00
0.3273317813873291,  0.00,515.00,510.00
0.329453706741333,  0.00,505.00,495.00
0.33152079582214355,  0.00,495.00,485.00
0.3335745334625244,  0.00,480.00,470.00
0.3356354236602783,  0.00,470.00,465.00
0.33770036697387695,  0.00,460.00,450.00
0.33979129791259766,  0.00,450.00,440.00
0.3418452739715576,  0.00,435.00,425.00
0.3439011573791504,  0.00,425.00,420.00
0.3459491729736328,  0.00,420.00,415.00
0.34800004959106445,  0.00,415.00,415.00
0.3501160144805908,  0.00,410.00,405.00
0.3521699905395508,  0.00,400.00,395.00
0.35422492027282715,  0.00,395.00,390.00
0.3562767505645752,  0.00,385.00,375.00
0.3583195209503174,  0.00,375.00,355.00
0.360393762588501,  0.00,355.00,345.00
0.3624544143676758,  0.00,350.00,320.00
0.36450839042663574,  0.00,320.00,295.00
0.3665914535522461,  0.00,305.00,290.00
0.3686373233795166,  0.00,275.00,265.00
0.3707101345062256,  0.00,245.00,235.00
0.3727540969848633,  0.00,225.00,215.00
0.3748030662536621,  0.00,195.00,190.00
0.376849889755249,  0.00,170.00,165.00
0.3788900375366211,  0.00,135.00,130.00
0.38094067573547363,  0.00,110.00,105.00
0.38298869132995605,  0.00, 95.00, 90.00
0.38503265380859375,  0.00, 75.00, 75.00
0.3870835304260254,  0.00, 65.00, 65.00
0.3891897201538086,  0.00, 60.00, 60.00
0.3912062644958496,  0.00, 55.00, 55.00
0.39319825172424316,  0.00, 45.00, 45.00
0.39520740509033203,  0.00, 35.00, 40.00
0.39720630645751953,  0.00, 30.00, 35.00
0.3993051052093506,  0.00, 30.00, 35.00
0.4013669490814209,  0.00, 30.00, 35.00
0.4034130573272705,  0.00, 30.00, 35.00
0.4054558277130127,  0.00, 30.00, 30.00
0.4074978828430176,  0.00, 30.00, 35.00
0.40959596633911133,  0.00, 30.00, 30.00
0.41165781021118164,  5.00, 25.00, 30.00
0.4136967658996582,  5.00, 25.00, 30.00
0.41573548316955566,  5.00, 25.00, 30.00
0.4177694320678711,  5.00, 25.00, 30.00
0.41982436180114746,  5.00, 25.00, 25.00
0.4218583106994629,  5.00, 25.00, 30.00
0.423903226852417,  5.00, 25.00, 30.00
0.4266080856323242,  5.00, 25.00, 25.00
0.42865920066833496,  5.00, 25.00, 25.00
0.43071413040161133,  5.00, 25.00, 25.00
0.4327559471130371,  5.00, 25.00, 25.00
0.4347987174987793, 10.00, 20.00, 25.00
0.436856746673584, 10.00, 20.00, 20.00
0.4389326572418213, 10.00, 15.00, 15.00
0.44106054306030273, 10.00, 15.00, 15.00
0.4431023597717285,  5.00, 15.00, 15.00
0.44515156745910645,  5.00, 15.00, 10.00
0.44719529151916504,  5.00, 10.00, 15.00
0.4493112564086914,  5.00, 10.00, 15.00
0.45136117935180664,  5.00, 10.00, 10.00
0.4534142017364502,  5.00, 10.00, 15.00
0.45546507835388184,  5.00, 10.00, 15.00
0.45750999450683594,  5.00,  5.00, 15.00
0.4596080780029297,  5.00, 10.00, 20.00
0.4616236686706543,  5.00,  5.00, 10.00
0.46361780166625977,  5.00,  5.00, 10.00
0.46561384201049805,  5.00, 10.00, 10.00
0.467606782913208,  5.00, 10.00, 10.00
0.4698305130004883,  5.00, 10.00, 10.00
0.47188448905944824,  5.00, 10.00, 10.00
0.47393155097961426,  5.00, 10.00, 10.00
0.47597742080688477,  5.00, 10.00, 10.00
0.47801733016967773,  5.00, 10.00, 10.00
0.4801301956176758,  5.00,  5.00, 10.00
0.48217010498046875,  5.00,  5.00, 10.00
0.4842209815979004,  5.00, 10.00, 10.00
0.4862678050994873,  5.00,  5.00, 10.00
0.48830699920654297,  5.00,  5.00, 10.00
0.49037981033325195, 10.00,  5.00, 10.00
0.4924178123474121, 10.00, 10.00, 10.00
0.4944605827331543, 10.00, 10.00, 10.00
0.49651360511779785, 15.00, 10.00, 10.00
0.4985535144805908, 20.00, 10.00, 10.00
0.5006704330444336, 25.00, 10.00, 10.00
0.5036444664001465, 30.00, 10.00, 15.00
0.5057532787322998, 35.00, 15.00, 15.00
0.5077962875366211, 35.00, 15.00, 20.00
0.5098590850830078, 40.00, 20.00, 20.00
0.5118980407714844, 40.00, 20.00, 20.00
0.513934850692749, 40.00, 25.00, 20.00
